mbfc_url,name,url,leaning
http://mediabiasfactcheck.com/true-activist/,true-activist,http://www.trueactivist.com/,extremeleft
http://mediabiasfactcheck.com/true-trumpers/,true-trumpers,http://truetrumpers.com/,extremeright
http://mediabiasfactcheck.com/truth-and-action/,truth-and-action,http://www.truthandaction.org/,extremeright
http://mediabiasfactcheck.com/truth-be-told/,truth-be-told,http://truthbetold.news/,center
http://mediabiasfactcheck.com/truth-examiner/,truth-examiner,https://www.truthexam.com/,extremeleft
http://mediabiasfactcheck.com/truth-in-media/,truth-in-media,http://truthinmedia.com/,extremeright
http://mediabiasfactcheck.com/truth-monitor/,truth-monitor,https://www.truthmonitor.com/,extremeright
http://mediabiasfactcheck.com/truth-out/,truth-out,https://truthout.org/,left
http://mediabiasfactcheck.com/truth-revolt/,truth-revolt,http://www.truthrevolt.org/,extremeright
http://mediabiasfactcheck.com/truthdig/,truthdig,http://www.truthdig.com/,left
http://mediabiasfactcheck.com/truthfeed/,truthfeed,http://truthfeednews.com,extremeright
http://mediabiasfactcheck.com/turkey-and-facts-dogruluk-payi/,turkey-and-facts-dogruluk-payi,https://turkeyandfacts.com/,center
http://mediabiasfactcheck.com/tvw-washington-state/,tvw-washington-state,http://www.tvw.org/,center
http://mediabiasfactcheck.com/twitchy/,twitchy,http://twitchy.com/,right
http://mediabiasfactcheck.com/unbiased-america/,unbiased-america,http://www.unbiasedamerica.com/,right
http://mediabiasfactcheck.com/uncle-sams-misguided-children/,uncle-sams-misguided-children,https://news.unclesamsmisguidedchildren.com/,extremeright
http://mediabiasfactcheck.com/unicorn-riot/,unicorn-riot,http://www.unicornriot.ninja/,leftcenter
http://mediabiasfactcheck.com/united-federation-of-teachers-uft/,united-federation-of-teachers-uft,http://www.uft.org/,leftcenter
http://mediabiasfactcheck.com/united-press-international-upi/,united-press-international-upi,http://www.upi.com/,center
http://mediabiasfactcheck.com/universe-politics/,universe-politics,http://universepolitics.com/,extremeright
http://mediabiasfactcheck.com/university-business/,university-business,https://www.universitybusiness.com/,leftcenter
http://mediabiasfactcheck.com/uproxx/,uproxx,http://uproxx.com/,left
http://mediabiasfactcheck.com/upworthy/,upworthy,https://www.upworthy.com/,left
http://mediabiasfactcheck.com/urban-institute/,urban-institute,http://www.urban.org/,leftcenter
http://mediabiasfactcheck.com/us-advisor/,us-advisor,http://ushealthyadvisor.com/,extremeright
http://mediabiasfactcheck.com/us-chronicle/,us-chronicle,http://www.uschronicle.com/,extremeright
http://mediabiasfactcheck.com/us-herald/,us-herald,http://usherald.com/,extremeright
http://mediabiasfactcheck.com/us-info-news/,us-info-news,http://usinfonews.com/,extremeright
http://mediabiasfactcheck.com/us-news-world-report/,us-news-world-report,http://www.usnews.com/,leftcenter
http://mediabiasfactcheck.com/us-political-post/,us-political-post,http://theuspoliticalpost.com/,left
http://mediabiasfactcheck.com/us-politics-info/,us-politics-info,https://uspoliticsinfo.com/,right
http://mediabiasfactcheck.com/us-postman/,us-postman,http://uspostman.com/,extremeright
http://mediabiasfactcheck.com/us-uncut/,us-uncut,http://usuncut.com/,left
http://mediabiasfactcheck.com/usa-daily-post/,usa-daily-post,http://usadailypost.us/,extremeright
http://mediabiasfactcheck.com/usa-daily-time/,usa-daily-time,http://usadailytime.com/,extremeright
http://mediabiasfactcheck.com/usa-dose-news/,usa-dose-news,http://usadosenews.com/,extremeright
http://mediabiasfactcheck.com/usa-facts/,usa-facts,http://www.usafacts.org/,center
http://mediabiasfactcheck.com/usa-news-for-you/,usa-news-for-you,http://usanews4u.us/,extremeleft
http://mediabiasfactcheck.com/usa-newsflash/,usa-newsflash,http://usanewsflash.com/,extremeright
http://mediabiasfactcheck.com/usa-newspolitics-usa-news/,usa-newspolitics-usa-news,http://politicsusanews.com/,extremeright
http://mediabiasfactcheck.com/usa-newsstates-tv/,usa-newsstates-tv,http://states-tv.com/,extremeleft
http://mediabiasfactcheck.com/usa-politics-now/,usa-politics-now,http://usapoliticsnow.com/,right
http://mediabiasfactcheck.com/usa-politics-today/,usa-politics-today,http://www.usapoliticstoday.com/,right
http://mediabiasfactcheck.com/usa-spending/,usa-spending,https://www.usaspending.gov/,center
http://mediabiasfactcheck.com/usa-supreme/,usa-supreme,http://www.usasupreme.com/,extremeright
http://mediabiasfactcheck.com/usa-television/,usa-television,http://usa-television.com/,extremeright
http://mediabiasfactcheck.com/usa-today-2/,usa-today-2,http://www.usatoday.com/,leftcenter
http://mediabiasfactcheck.com/usa-world-box/,usa-world-box,http://www.usaworldbox.com/,extremeright
http://mediabiasfactcheck.com/usafirstinfo/,usafirstinfo,http://www.usafirstinformation.com/,extremeright
http://mediabiasfactcheck.com/usanewstoday/,usanewstoday,http://usanewstoday.org/,extremeright
http://mediabiasfactcheck.com/vancouver-sun/,vancouver-sun,http://vancouversun.com/,right-center
http://mediabiasfactcheck.com/vanguard-america/,vanguard-america,https://bloodandsoil.org/,extremeright
http://mediabiasfactcheck.com/vanity-fair/,vanity-fair,https://www.vanityfair.com,left
http://mediabiasfactcheck.com/vatican-radio/,vatican-radio,http://en.radiovaticana.va/,right
http://mediabiasfactcheck.com/vdare/,vdare,http://www.vdare.com/,right
http://mediabiasfactcheck.com/vessel-news/,vessel-news,http://vesselnews.io/,right
http://mediabiasfactcheck.com/vice-news/,vice-news,https://www.vice.com/,leftcenter
http://mediabiasfactcheck.com/vidmax-2/,vidmax-2,http://vidmax.com/,extremeright
http://mediabiasfactcheck.com/viral-liberty/,viral-liberty,http://viralliberty.com/,extremeright
http://mediabiasfactcheck.com/vivaliberty/,vivaliberty,http://www.vivaliberty.com/,right
http://mediabiasfactcheck.com/vocativ/,vocativ,http://www.vocativ.com/,center
http://mediabiasfactcheck.com/voice-of-america/,voice-of-america,http://www.voanews.com/,center
http://mediabiasfactcheck.com/voice-of-san-diego/,voice-of-san-diego,http://www.voiceofsandiego.org/,center
http://mediabiasfactcheck.com/vote/,vote,http://vote.us.org/,left
http://mediabiasfactcheck.com/votesmart/,votesmart,http://votesmart.org/,center
http://mediabiasfactcheck.com/votevets-org/,votevets-org,http://www.votevets.org/,leftcenter
http://mediabiasfactcheck.com/vox/,vox,http://www.vox.com/,left
http://mediabiasfactcheck.com/walk-with-her/,walk-with-her,http://walkwithher.com/,extremeleft
http://mediabiasfactcheck.com/wall-street-journal/,wall-street-journal,http://www.wsj.com/,right-center
http://mediabiasfactcheck.com/wall-street-on-parade/,wall-street-on-parade,http://wallstreetonparade.com/,leftcenter
http://mediabiasfactcheck.com/war-on-the-rocks/,war-on-the-rocks,http://warontherocks.com/,center
http://mediabiasfactcheck.com/washington-blade/,washington-blade,http://www.washingtonblade.com/,leftcenter
http://mediabiasfactcheck.com/washington-examiner/,washington-examiner,http://www.washingtonexaminer.com/,right
http://mediabiasfactcheck.com/washington-free-beacon/,washington-free-beacon,http://freebeacon.com/,right
http://mediabiasfactcheck.com/washington-monthly/,washington-monthly,http://washingtonmonthly.com/,left
http://mediabiasfactcheck.com/washington-post/,washington-post,https://www.washingtonpost.com/,leftcenter
http://mediabiasfactcheck.com/washington-times/,washington-times,http://www.washingtontimes.com/,right-center
http://mediabiasfactcheck.com/watchdog-org/,watchdog-org,http://watchdog.org/,right-center
http://mediabiasfactcheck.com/waterbury-republican-american/,waterbury-republican-american,http://www.rep-am.com/,right-center
http://mediabiasfactcheck.com/we-are-the-mighty/,we-are-the-mighty,http://www.wearethemighty.com/,center
http://mediabiasfactcheck.com/we-conservative/,we-conservative,http://weconservative.com/,extremeright
http://mediabiasfactcheck.com/weasel-zippers/,weasel-zippers,http://www.weaselzippers.us/,right
http://mediabiasfactcheck.com/web-daily/,web-daily,https://www.webdaily.com/,extremeright
http://mediabiasfactcheck.com/weekly-standard/,weekly-standard,http://www.weeklystandard.com/,right
http://mediabiasfactcheck.com/western-journalism/,western-journalism,https://www.westernjournal.com/,right
http://mediabiasfactcheck.com/wgn-news/,wgn-news,http://wgntv.com/,leftcenter
http://mediabiasfactcheck.com/wichita-eagle/,wichita-eagle,http://www.kansas.com/,right-center
http://mediabiasfactcheck.com/wikileaks/,wikileaks,https://www.wikileaks.org/,right-center
http://mediabiasfactcheck.com/wikipedia/,wikipedia,https://www.wikipedia.org/,center
http://mediabiasfactcheck.com/windsor-star/,windsor-star,http://windsorstar.com/,leftcenter
http://mediabiasfactcheck.com/winning-democrats/,winning-democrats,http://winningdemocrats.com/,extremeleft
http://mediabiasfactcheck.com/winston-salem-journal/,winston-salem-journal,http://www.journalnow.com/,center
http://mediabiasfactcheck.com/wired-magazine/,wired-magazine,https://www.wired.com/,leftcenter
http://mediabiasfactcheck.com/wnyc/,wnyc,http://www.wnyc.org/,leftcenter
http://mediabiasfactcheck.com/wonkette/,wonkette,http://wonkette.com/,left
http://mediabiasfactcheck.com/woodrow-wilson-international-center-for-scholars/,woodrow-wilson-international-center-for-scholars,https://www.wilsoncenter.org/,center
http://mediabiasfactcheck.com/world-affairs-journal/,world-affairs-journal,http://www.worldaffairsjournal.org/,leftcenter
http://mediabiasfactcheck.com/world-magazine/,world-magazine,https://world.wng.org/,right
http://mediabiasfactcheck.com/world-net-daily-wnd/,world-net-daily-wnd,http://www.wnd.com/,extremeright
http://mediabiasfactcheck.com/world-news-politics/,world-news-politics,https://www.worldnewspolitics.com/,extremeright
http://mediabiasfactcheck.com/world-news/,world-news,http://wn.com/,center
http://mediabiasfactcheck.com/world-politics-review/,world-politics-review,http://www.worldpoliticsreview.com/,center
http://mediabiasfactcheck.com/world-politicus/,world-politicus,http://worldpoliticus.com/,extremeright
http://mediabiasfactcheck.com/world-press-review/,world-press-review,http://worldpress.org/,center
http://mediabiasfactcheck.com/world-socialist-web-site/,world-socialist-web-site,,left
http://mediabiasfactcheck.com/world-tribune/,world-tribune,https://www.worldtribune.com,right
http://mediabiasfactcheck.com/worldpolitics-news/,worldpolitics-news,http://24wpn.com/,extremeright
http://mediabiasfactcheck.com/wral/,wral,http://www.wral.com/,center
http://mediabiasfactcheck.com/yahoo-news/,yahoo-news,https://news.yahoo.com/,leftcenter
http://mediabiasfactcheck.com/yellowhammer-news/,yellowhammer-news,http://yellowhammernews.com/,right
http://mediabiasfactcheck.com/yes-im-right/,yes-im-right,https://yesimright.com/,extremeright
http://mediabiasfactcheck.com/ynetnews/,ynetnews,http://www.ynetnews.com/,leftcenter
http://mediabiasfactcheck.com/york-daily-record/,york-daily-record,http://www.ydr.com/,leftcenter
http://mediabiasfactcheck.com/young-conservatives/,young-conservatives,http://www.youngcons.com/,right
http://mediabiasfactcheck.com/z-magazine/,z-magazine,https://zcomm.org/zmag/,left
http://mediabiasfactcheck.com/zootfeed/,zootfeed,http://www.zootfeed.com/,extremeright
https://mediabiasfactcheck.com/10news-one/,10news-one,https://www.10news.one/,extremeright
https://mediabiasfactcheck.com/12minutos-com/,12minutos-com,http://www.12minutos.com/,extremeright
https://mediabiasfactcheck.com/24-news/,24-news,http://us24news.com,extremeright
https://mediabiasfactcheck.com/2ndvote/,2ndvote,https://2ndvote.com/,right
https://mediabiasfactcheck.com/38-north/,38-north,https://www.38north.org,center
https://mediabiasfactcheck.com/680-news/,680-news,http://www.680news.com/,center
https://mediabiasfactcheck.com/70-news/,70-news,https://70news.wordpress.com/,extremeright
https://mediabiasfactcheck.com/71-republic/,71-republic,https://71republic.com/,right-center
https://mediabiasfactcheck.com/972-magazine/,972-magazine,https://972mag.com/,leftcenter
https://mediabiasfactcheck.com/abc11-eyewitness-news/,abc11-eyewitness-news,http://abc11.com/,leftcenter
https://mediabiasfactcheck.com/abcnews-us-com/,abcnews-us-com,http://www.abcnews-us.com/,extremeright
https://mediabiasfactcheck.com/abort73/,abort73,https://abort73.com,right
https://mediabiasfactcheck.com/abs-cbn-news/,abs-cbn-news,http://news.abs-cbn.com/,center
https://mediabiasfactcheck.com/acculturated/,acculturated,https://acculturated.com,right
https://mediabiasfactcheck.com/accuracy-in-academia-aia/,accuracy-in-academia-aia,https://www.academia.org,right
https://mediabiasfactcheck.com/act-tv/,act-tv,http://act.tv,left
https://mediabiasfactcheck.com/action-news-3/,action-news-3,http://actionnews3.com,extremeright
https://mediabiasfactcheck.com/activist-mommy/,activist-mommy,https://activistmommy.com,extremeright
https://mediabiasfactcheck.com/adweek/,adweek,https://www.adweek.com/,center
https://mediabiasfactcheck.com/affinity-magazine/,affinity-magazine,http://affinitymagazine.us/,leftcenter
https://mediabiasfactcheck.com/african-arguments/,african-arguments,http://africanarguments.org/,leftcenter
https://mediabiasfactcheck.com/aftonbladet/,aftonbladet,https://www.aftonbladet.se,left
https://mediabiasfactcheck.com/air-force-times/,air-force-times,https://www.airforcetimes.com/,center
https://mediabiasfactcheck.com/airwars/,airwars,https://airwars.org/,center
https://mediabiasfactcheck.com/akkadian-times/,akkadian-times,http://akkadiantimes.com,left
https://mediabiasfactcheck.com/al-com-alabama-news/,al-com-alabama-news,https://www.al.com/,right-center
https://mediabiasfactcheck.com/al-dia/,al-dia,https://aldianews.com,left
https://mediabiasfactcheck.com/al-hayat/,al-hayat,http://www.alhayat.com/,leftcenter
https://mediabiasfactcheck.com/al-masdar-news-amn/,al-masdar-news-amn,https://www.almasdarnews.com,leftcenter
https://mediabiasfactcheck.com/al-sura/,al-sura,https://al-sura.com,leftcenter
https://mediabiasfactcheck.com/alabama-political-reporter/,alabama-political-reporter,http://www.alreporter.com,center
https://mediabiasfactcheck.com/alabama-today/,alabama-today,https://altoday.com/,center
https://mediabiasfactcheck.com/albany-democrat-herald/,albany-democrat-herald,http://democratherald.com,center
https://mediabiasfactcheck.com/aleteia/,aleteia,https://aleteia.org,right-center
https://mediabiasfactcheck.com/all-generalizations-are-false/,all-generalizations-are-false,https://www.adfontesmedia.com/,center
https://mediabiasfactcheck.com/allgov/,allgov,http://www.allgov.com,center
https://mediabiasfactcheck.com/alliance-defending-freedom/,alliance-defending-freedom,https://www.adflegal.org/,extremeright
https://mediabiasfactcheck.com/alliance-for-justice-afj/,alliance-for-justice-afj,https://www.afj.org/,left
https://mediabiasfactcheck.com/alliance-securing-democracy/,alliance-securing-democracy,http://securingdemocracy.gmfus.org/,center
https://mediabiasfactcheck.com/allied-progress/,allied-progress,https://alliedprogress.org,leftcenter
https://mediabiasfactcheck.com/alpha-news/,alpha-news,https://alphanewsmn.com/,right
https://mediabiasfactcheck.com/alt-news/,alt-news,https://www.altnews.in,left
https://mediabiasfactcheck.com/altnewsmedia-net/,altnewsmedia-net,https://altnewsmedia.net,right
https://mediabiasfactcheck.com/altright-com/,altright-com,https://altright.com/,extremeright
https://mediabiasfactcheck.com/amarillo-globe-news/,amarillo-globe-news,https://www.amarillo.com,center
https://mediabiasfactcheck.com/amazingnews-net/,amazingnews-net,http://www.amazingnews.net/,extremeright
https://mediabiasfactcheck.com/america-first-action-superpac/,america-first-action-superpac,https://www.a1apac.org,right
https://mediabiasfactcheck.com/american-affairs-journal/,american-affairs-journal,https://americanaffairsjournal.org,right-center
https://mediabiasfactcheck.com/american-center-law-justice-aclj/,american-center-law-justice-aclj,https://aclj.org/,right
https://mediabiasfactcheck.com/american-consequences/,american-consequences,https://americanconsequences.com,right
https://mediabiasfactcheck.com/american-fans/,american-fans,http://americafans.com/,extremeright
https://mediabiasfactcheck.com/american-firearms-institute/,american-firearms-institute,http://www.americanfirearms.org,right-center
https://mediabiasfactcheck.com/american-greatness/,american-greatness,https://amgreatness.com,right
https://mediabiasfactcheck.com/american-heritage/,american-heritage,http://www.americanheritage.com,center
https://mediabiasfactcheck.com/american-immigration-council/,american-immigration-council,https://www.americanimmigrationcouncil.org,leftcenter
https://mediabiasfactcheck.com/american-independent-institute/,american-independent-institute,http://americanindependent.com/,left
https://mediabiasfactcheck.com/american-institute-for-economic-research/,american-institute-for-economic-research,https://aier.org,right-center
https://mediabiasfactcheck.com/american-journal-review/,american-journal-review,http://www.americanjournalreview.com/,extremeright
https://mediabiasfactcheck.com/american-legislative-exchange-council-alec/,american-legislative-exchange-council-alec,https://www.alec.org,right
https://mediabiasfactcheck.com/american-liberty-report/,american-liberty-report,http://www.americanlibertyreport.com,right
https://mediabiasfactcheck.com/american-military-news/,american-military-news,https://americanmilitarynews.com,center
https://mediabiasfactcheck.com/american-news-24-7/,american-news-24-7,https://www.americandailynews.org/,right
https://mediabiasfactcheck.com/american-news-hub/,american-news-hub,https://www.americanewshub.com,right
https://mediabiasfactcheck.com/american-oversight/,american-oversight,https://www.americanoversight.org,left
https://mediabiasfactcheck.com/american-press-institute-api/,american-press-institute-api,https://www.americanpressinstitute.org,center
https://mediabiasfactcheck.com/american-prides/,american-prides,http://www.americanprides.org,extremeright
https://mediabiasfactcheck.com/american-principles-project/,american-principles-project,https://americanprinciplesproject.org/,extremeright
https://mediabiasfactcheck.com/american-public-media/,american-public-media,,leftcenter
https://mediabiasfactcheck.com/american-society-defense-tradition-family-property/,american-society-defense-tradition-family-property,http://www.tfp.org/,extremeright
https://mediabiasfactcheck.com/american-truth-seekers/,american-truth-seekers,http://americantruthseekers.com,extremeright
https://mediabiasfactcheck.com/american-united-separation-church-state/,american-united-separation-church-state,http://www.au.org/,left
https://mediabiasfactcheck.com/americas-quarterly/,americas-quarterly,http://www.americasquarterly.org/,right-center
https://mediabiasfactcheck.com/amity-underground/,amity-underground,https://amityunderground.com,left
https://mediabiasfactcheck.com/amnesty-international/,amnesty-international,https://www.amnesty.org/en/,center
https://mediabiasfactcheck.com/anadolu-agency/,anadolu-agency,https://www.aa.com.tr/en,right
https://mediabiasfactcheck.com/anews-24-com-american-news/,anews-24-com-american-news,http://anews-24.com/,extremeright
https://mediabiasfactcheck.com/angry-white-men/,angry-white-men,https://angrywhitemen.org,left
https://mediabiasfactcheck.com/angus-reid-institute/,angus-reid-institute,http://angusreid.org,right-center
https://mediabiasfactcheck.com/anniston-star/,anniston-star,https://www.annistonstar.com,leftcenter
https://mediabiasfactcheck.com/anti-fascist-news/,anti-fascist-news,https://antifascistnews.net/,left
https://mediabiasfactcheck.com/apm-reports/,apm-reports,https://www.apmreports.org/,leftcenter
https://mediabiasfactcheck.com/aptn-news/,aptn-news,,center
https://mediabiasfactcheck.com/areo-magazine/,areo-magazine,https://areomagazine.com,leftcenter
https://mediabiasfactcheck.com/argus-leader/,argus-leader,https://www.argusleader.com,right-center
https://mediabiasfactcheck.com/arizona-capitol-times/,arizona-capitol-times,https://azcapitoltimes.com/,center
https://mediabiasfactcheck.com/arizona-daily-independent/,arizona-daily-independent,https://arizonadailyindependent.com,right
https://mediabiasfactcheck.com/arizona-daily-sun/,arizona-daily-sun,http://azdailysun.com,leftcenter
https://mediabiasfactcheck.com/arkansas-times/,arkansas-times,https://www.arktimes.com,leftcenter
https://mediabiasfactcheck.com/armstrong-economics/,armstrong-economics,https://www.armstrongeconomics.com,right-center
https://mediabiasfactcheck.com/army-times/,army-times,https://www.armytimes.com,center
https://mediabiasfactcheck.com/arutz-sheva-israel-national-news/,arutz-sheva-israel-national-news,http://www.israelnationalnews.com/,right-center
https://mediabiasfactcheck.com/asharq-al-awsat-2/,asharq-al-awsat-2,https://aawsat.com/english/,right-center
https://mediabiasfactcheck.com/asia-sentinel/,asia-sentinel,https://www.asiasentinel.com/,leftcenter
https://mediabiasfactcheck.com/asia-times/,asia-times,http://www.atimes.com/,center
https://mediabiasfactcheck.com/asian-correspondent/,asian-correspondent,https://asiancorrespondent.com/,leftcenter
https://mediabiasfactcheck.com/asian-news-international-ani/,asian-news-international-ani,https://www.aninews.in,center
https://mediabiasfactcheck.com/assyrian-international-news-agency/,assyrian-international-news-agency,http://www.aina.org/,right
https://mediabiasfactcheck.com/atavist-magazine/,atavist-magazine,https://magazine.atavist.com/,leftcenter
https://mediabiasfactcheck.com/atlanta-black-star/,atlanta-black-star,http://atlantablackstar.com/,leftcenter
https://mediabiasfactcheck.com/austin-american-statesman/,austin-american-statesman,http://www.statesman.com/,leftcenter
https://mediabiasfactcheck.com/autostraddle/,autostraddle,https://www.autostraddle.com/,left
https://mediabiasfactcheck.com/axiom-news-network/,axiom-news-network,http://axiomnewsnetwork.com,right
https://mediabiasfactcheck.com/balkan-insight/,balkan-insight,https://balkaninsight.com/,leftcenter
https://mediabiasfactcheck.com/baltimore-city-paper/,baltimore-city-paper,http://www.citypaper.com/,left
https://mediabiasfactcheck.com/bangor-daily-news/,bangor-daily-news,http://bangordailynews.com,leftcenter
https://mediabiasfactcheck.com/banned-information/,banned-information,http://bannedinformation.com,extremeright
https://mediabiasfactcheck.com/barrons/,barrons,https://www.barrons.com,right-center
https://mediabiasfactcheck.com/battle-creek-enquirer/,battle-creek-enquirer,https://www.battlecreekenquirer.com,leftcenter
https://mediabiasfactcheck.com/battlefords-news-optimist/,battlefords-news-optimist,http://www.newsoptimist.ca,center
https://mediabiasfactcheck.com/bearing-arms/,bearing-arms,https://bearingarms.com/,right
https://mediabiasfactcheck.com/beaware/,beaware,http://www.beaware.one,extremeright
https://mediabiasfactcheck.com/being-liberal/,being-liberal,https://www.themaven.net/beingliberal,left
https://mediabiasfactcheck.com/beliefnet/,beliefnet,http://www.beliefnet.com,right
https://mediabiasfactcheck.com/belleville-news-democrat/,belleville-news-democrat,https://www.bnd.com/,center
https://mediabiasfactcheck.com/berkeleyside/,berkeleyside,http://www.berkeleyside.com,leftcenter
https://mediabiasfactcheck.com/big-league-politics/,big-league-politics,http://bigleaguepolitics.com/,right
https://mediabiasfactcheck.com/big-news-network/,big-news-network,https://www.bignewsnetwork.com,center
https://mediabiasfactcheck.com/billings-gazette/,billings-gazette,http://billingsgazette.com,right-center
https://mediabiasfactcheck.com/biloxi-sun-herald/,biloxi-sun-herald,,center
https://mediabiasfactcheck.com/bing-news/,bing-news,https://www.bing.com/news,leftcenter
https://mediabiasfactcheck.com/bipartisan-policy-center/,bipartisan-policy-center,https://bipartisanpolicy.org,right-center
https://mediabiasfactcheck.com/birmingham-mail/,birmingham-mail,http://www.birminghammail.co.uk,leftcenter
https://mediabiasfactcheck.com/bismarck-tribune/,bismarck-tribune,http://bismarcktribune.com,center
https://mediabiasfactcheck.com/black-pigeon-speaks/,black-pigeon-speaks,http://blackpigeonspeaks.com/,extremeright
https://mediabiasfactcheck.com/bleed-red-white-blue/,bleed-red-white-blue,http://ibleedredwhiteblue.com/,right
https://mediabiasfactcheck.com/blingnews-com/,blingnews-com,http://www.blingnews.com,extremeright
https://mediabiasfactcheck.com/blue-informer/,blue-informer,http://blueinformer.com,extremeright
https://mediabiasfactcheck.com/blue-state-daily/,blue-state-daily,https://bluestatedaily.com,left
https://mediabiasfactcheck.com/blue-tribune/,blue-tribune,http://bluetribune.com/,extremeleft
https://mediabiasfactcheck.com/blunt-force-truth/,blunt-force-truth,https://bluntforcetruth.com,extremeright
https://mediabiasfactcheck.com/bno-news/,bno-news,http://bnonews.com/,center
https://mediabiasfactcheck.com/borderland-alternative-media-bam/,borderland-alternative-media-bam,http://borderlandalternativemedia.com/,extremeright
https://mediabiasfactcheck.com/boston-review/,boston-review,http://bostonreview.net,left
https://mediabiasfactcheck.com/bozeman-daily-chronicle/,bozeman-daily-chronicle,,center
https://mediabiasfactcheck.com/brampton-guardian/,brampton-guardian,https://www.bramptonguardian.com,leftcenter
https://mediabiasfactcheck.com/breaking911/,breaking911,http://breaking911.com,extremeright
https://mediabiasfactcheck.com/breakingnews247-net/,breakingnews247-net,http://www.breakingnews247.net/,extremeright
https://mediabiasfactcheck.com/breakingtop-world/,breakingtop-world,http://breakingtop.world/,extremeright
https://mediabiasfactcheck.com/breakthrough-institute/,breakthrough-institute,https://thebreakthrough.org,right-center
https://mediabiasfactcheck.com/brennan-center-for-justice/,brennan-center-for-justice,https://www.brennancenter.org/,leftcenter
https://mediabiasfactcheck.com/brexitcentral/,brexitcentral,http://brexitcentral.com,right
https://mediabiasfactcheck.com/britain-first/,britain-first,http://www.britainfirst.tv/,extremeright
https://mediabiasfactcheck.com/buenos-aires-times/,buenos-aires-times,http://www.batimes.com.ar,right-center
https://mediabiasfactcheck.com/bullshido/,bullshido,http://www.bullshido.net/,center
https://mediabiasfactcheck.com/burnett-county-sentinel/,burnett-county-sentinel,http://www.burnettcountysentinel.com,center
https://mediabiasfactcheck.com/business-2-community/,business-2-community,http://www.business2community.com/,center
https://mediabiasfactcheck.com/businesslive/,businesslive,https://www.businesslive.co.za,right-center
https://mediabiasfactcheck.com/california-globe/,california-globe,,right-center
https://mediabiasfactcheck.com/calwatchdog-com/,calwatchdog-com,https://calwatchdog.com,leftcenter
https://mediabiasfactcheck.com/cambridge-analytica/,cambridge-analytica,https://ca-political.com,right
https://mediabiasfactcheck.com/campaign-for-liberty/,campaign-for-liberty,http://campaignforliberty.org/,right-center
https://mediabiasfactcheck.com/campus-reform/,campus-reform,https://www.campusreform.org,right
https://mediabiasfactcheck.com/canadaland/,canadaland,http://www.canadalandshow.com,leftcenter
https://mediabiasfactcheck.com/canadian-jewish-news-cjn/,canadian-jewish-news-cjn,http://www.cjnews.com/,right-center
https://mediabiasfactcheck.com/canadian-public-affairs-channel-cpac/,canadian-public-affairs-channel-cpac,http://www.cpac.ca/,center
https://mediabiasfactcheck.com/cape-cod-times/,cape-cod-times,http://www.capecodtimes.com,center
https://mediabiasfactcheck.com/capital-gazette/,capital-gazette,http://www.capitalgazette.com/,leftcenter
https://mediabiasfactcheck.com/capital-main/,capital-main,https://capitalandmain.com,left
https://mediabiasfactcheck.com/capital-research-center/,capital-research-center,https://capitalresearch.org/,right
https://mediabiasfactcheck.com/capitol-fax/,capitol-fax,https://capitolfax.com,center
https://mediabiasfactcheck.com/care2/,care2,https://www.care2.com,left
https://mediabiasfactcheck.com/caribbean-life-news/,caribbean-life-news,https://www.caribbeanlifenews.com/,leftcenter
https://mediabiasfactcheck.com/casper-star-tribune/,casper-star-tribune,http://trib.com,center
https://mediabiasfactcheck.com/cbsnews-com-co/,cbsnews-com-co,http://cbsnews.com.co/,extremeright
https://mediabiasfactcheck.com/center-democracy-technology/,center-democracy-technology,https://cdt.org,center
https://mediabiasfactcheck.com/center-for-freedom-and-prosperity/,center-for-freedom-and-prosperity,http://freedomandprosperity.org,right
https://mediabiasfactcheck.com/center-popular-democracy/,center-popular-democracy,http://populardemocracy.org/,leftcenter
https://mediabiasfactcheck.com/centre-for-research-of-radicalism-and-national-security-crrns/,centre-for-research-of-radicalism-and-national-security-crrns,http://researchantisemitism.ca,extremeright
https://mediabiasfactcheck.com/cerno-cernovich-com/,cerno-cernovich-com,http://cernovich.com,extremeright
https://mediabiasfactcheck.com/certified-politics/,certified-politics,http://certifiedpolitics.com,left
https://mediabiasfactcheck.com/check-your-fact/,check-your-fact,https://checkyourfact.com/,right-center
https://mediabiasfactcheck.com/cheddar/,cheddar,https://cheddar.com,leftcenter
https://mediabiasfactcheck.com/china-global-television-network-cgtn/,china-global-television-network-cgtn,https://news.cgtn.com,center
https://mediabiasfactcheck.com/chinook-observer/,chinook-observer,http://www.chinookobserver.com,center
https://mediabiasfactcheck.com/christian-action-network/,christian-action-network,http://christianaction.org/,extremeright
https://mediabiasfactcheck.com/christian-news-alerts/,christian-news-alerts,https://www.christiannewsalerts.com,right
https://mediabiasfactcheck.com/church-militant/,church-militant,https://www.churchmilitant.com/,extremeright
https://mediabiasfactcheck.com/citizen-critics/,citizen-critics,https://citizencritics.org,left
https://mediabiasfactcheck.com/citizen-free-press/,citizen-free-press,https://www.citizenfreepress.com,right
https://mediabiasfactcheck.com/citizen-truth/,citizen-truth,https://citizentruth.org,leftcenter
https://mediabiasfactcheck.com/citizens-responsibility-ethics-washington-crew/,citizens-responsibility-ethics-washington-crew,https://www.citizensforethics.org,leftcenter
https://mediabiasfactcheck.com/civitas-institute/,civitas-institute,https://www.nccivitas.org/,right
